seed,candidate,update,train_nll,gradient_norm,input_tokens_cumulative,effective_labels_cumulative,update_seconds
29,a09,51,2.3515819013118744,0.6314547657966614,104448,104244,1.0546443965286016
29,a09,52,2.598780333995819,0.49171388149261475,106496,106288,1.0859968597069383
29,a09,53,2.4895545840263367,0.4607939124107361,108544,108332,1.096643678843975
29,a09,54,2.537900388240814,0.5606630444526672,110592,110376,1.1421761186793447
29,a09,55,2.4871077239513397,0.581613302230835,112640,112420,1.1223721792921424
29,a09,56,2.694670796394348,0.5307062864303589,114688,114464,1.2631599269807339
29,a09,57,2.348377674818039,0.4977155327796936,116736,116508,1.1760696424171329
29,a09,58,2.4015817642211914,0.5599496364593506,118784,118552,1.0906563270837069
29,a09,59,2.410277545452118,0.5492595434188843,120832,120596,1.0315179154276848
29,a09,60,2.380202829837799,0.7054322957992554,122880,122640,1.031521595083177
29,a09,61,2.4252999424934387,0.5354906320571899,124928,124684,1.0481224060058594
29,a09,62,2.4193308353424072,0.6019303202629089,126976,126728,0.902210577391088
29,a09,63,2.2809802889823914,0.4846068322658539,129024,128772,0.6995779844000936
29,a09,64,2.612876236438751,0.568932831287384,131072,130816,0.7343732034787536
29,a09,65,2.384186089038849,0.5213661789894104,133120,132860,3.0306116370484233
29,a09,66,2.2762781977653503,0.5577313899993896,135168,134904,0.7763336952775717
29,a09,67,2.744160234928131,0.5670042634010315,137216,136948,0.8431680575013161
29,a09,68,2.148381382226944,0.5446415543556213,139264,138992,0.7900800397619605
29,a09,69,2.4593746066093445,0.535109281539917,141312,141036,0.7489712573587894
29,a09,70,2.3966290950775146,0.5205331444740295,143360,143080,1.031139844097197
29,a09,71,2.612099051475525,0.6213947534561157,145408,145124,0.8302653813734651
29,a09,72,2.684598922729492,0.5350414514541626,147456,147168,0.8247569315135479
29,a09,73,2.4627296924591064,0.5458695888519287,149504,149212,0.8052196232602
29,a09,74,2.5956150889396667,0.5344367027282715,151552,151256,0.7397469487041235
29,a09,75,2.4842106103897095,0.5066938996315002,153600,153300,0.8514604363590479
29,a09,76,2.401377707719803,0.6914426684379578,155648,155344,0.8312346991151571
29,a09,77,2.939992129802704,0.6147717237472534,157696,157388,0.8081583259627223
29,a09,78,2.4905388355255127,0.549662172794342,159744,159432,0.791561821475625
29,a09,79,2.382392406463623,0.6758577823638916,161792,161476,0.9167086388915777
29,a09,80,2.422414541244507,0.5091875195503235,163840,163520,0.9563716780394316
29,a09,81,2.273113489151001,0.6307445764541626,165888,165564,0.9346641385927796
29,a09,82,2.5682719945907593,0.5784894824028015,167936,167608,1.1909414799883962
29,a09,83,2.640420377254486,0.6083379983901978,169984,169652,0.9113689810037613
29,a09,84,2.4038380682468414,0.5389423370361328,172032,171696,0.902241257019341
29,a09,85,2.404966413974762,0.739408016204834,174080,173740,0.8953541368246078
29,a09,86,2.4665313363075256,0.7101207971572876,176128,175784,0.9353069206699729
29,a09,87,2.4246827363967896,0.6135268211364746,178176,177828,0.9247780470177531
29,a09,88,2.470336437225342,0.6748871803283691,180224,179872,1.0703354300931096
29,a09,89,2.5332775712013245,0.5457550287246704,182272,181916,0.9287691116333008
29,a09,90,2.2376250624656677,0.5669674873352051,184320,183960,0.8681682217866182
29,a09,91,2.3675953447818756,0.6082034707069397,186368,186004,0.9450386296957731
29,a09,92,2.4105974435806274,0.5150977969169617,188416,188048,0.8436156902462244
29,a09,93,2.3621947169303894,0.6129229664802551,190464,190092,0.8696572622284293
29,a09,94,2.413714289665222,0.5519232749938965,192512,192136,0.8901813486590981
29,a09,95,2.5031237602233887,0.6380725502967834,194560,194180,0.8366486188024282
29,a09,96,2.862887144088745,0.5876763463020325,196608,196224,0.8697957750409842
29,a09,97,2.5191665291786194,0.5645892024040222,198656,198268,0.8505436098203063
29,a09,98,2.4012721180915833,0.6094972491264343,200704,200312,0.8759059244766831
29,a09,99,2.394257426261902,0.7085572481155396,202752,202356,2.127577278763056
29,a09,100,2.4367337226867676,0.6353831887245178,204800,204400,0.8182599935680628
