split,first_layer,second_layer,sample_index,source_window_index,nll
validation,10,24,47,318,2.998802661895752
validation,10,24,48,255,2.6967391967773438
validation,10,24,49,184,2.7753424644470215
validation,10,24,50,46,2.854464292526245
validation,10,24,51,51,2.9739458560943604
validation,10,24,52,407,2.7825069427490234
validation,10,24,53,268,2.129870891571045
validation,10,24,54,479,3.025120258331299
validation,10,24,55,385,2.743525266647339
validation,10,24,56,213,2.2334935665130615
validation,10,24,57,20,2.7350220680236816
validation,10,24,58,175,3.2285079956054688
validation,10,24,59,326,2.8907411098480225
validation,10,24,60,141,2.8549766540527344
validation,10,24,61,517,3.40132737159729
validation,10,24,62,59,2.995734453201294
validation,10,24,63,240,2.643477201461792
validation,10,26,0,121,2.9841079711914062
validation,10,26,1,414,2.591104030609131
validation,10,26,2,134,2.815873861312866
validation,10,26,3,21,2.752394437789917
validation,10,26,4,498,2.7290730476379395
validation,10,26,5,323,3.4986038208007812
validation,10,26,6,63,2.5068039894104004
validation,10,26,7,108,2.538820505142212
validation,10,26,8,237,2.8069756031036377
validation,10,26,9,412,2.9383509159088135
validation,10,26,10,42,2.690891742706299
validation,10,26,11,305,3.06402325630188
validation,10,26,12,496,3.235433340072632
validation,10,26,13,208,2.8218135833740234
validation,10,26,14,329,2.730713367462158
validation,10,26,15,104,2.9082531929016113
validation,10,26,16,383,2.8625447750091553
validation,10,26,17,396,2.953904867172241
validation,10,26,18,375,3.2344729900360107
validation,10,26,19,222,2.664553165435791
validation,10,26,20,224,3.297088623046875
validation,10,26,21,159,3.204932928085327
validation,10,26,22,523,3.1706175804138184
validation,10,26,23,229,3.3684005737304688
validation,10,26,24,440,3.245882034301758
validation,10,26,25,378,2.9265079498291016
validation,10,26,26,35,3.3434407711029053
validation,10,26,27,157,3.1102187633514404
validation,10,26,28,484,2.7776427268981934
validation,10,26,29,315,3.369497537612915
validation,10,26,30,361,3.100691556930542
validation,10,26,31,499,3.422647476196289
validation,10,26,32,418,3.0001344680786133
validation,10,26,33,336,3.099362850189209
validation,10,26,34,386,3.0918402671813965
validation,10,26,35,430,2.9120664596557617
validation,10,26,36,359,2.6432712078094482
validation,10,26,37,172,3.2339038848876953
validation,10,26,38,495,3.3352901935577393
validation,10,26,39,287,3.0051159858703613
validation,10,26,40,31,2.708876371383667
validation,10,26,41,343,2.9548211097717285
validation,10,26,42,508,3.1539833545684814
validation,10,26,43,15,2.79830002784729
validation,10,26,44,228,3.1354005336761475
validation,10,26,45,2,2.7332358360290527
validation,10,26,46,241,2.9712822437286377
validation,10,26,47,318,3.278191089630127
validation,10,26,48,255,2.834050178527832
validation,10,26,49,184,2.990065813064575
validation,10,26,50,46,3.027423620223999
validation,10,26,51,51,3.0329246520996094
validation,10,26,52,407,2.8245294094085693
validation,10,26,53,268,2.328911304473877
validation,10,26,54,479,3.2376060485839844
validation,10,26,55,385,2.930427074432373
validation,10,26,56,213,2.4132652282714844
validation,10,26,57,20,2.8482284545898438
validation,10,26,58,175,3.3741936683654785
validation,10,26,59,326,3.0754666328430176
validation,10,26,60,141,3.0264787673950195
validation,10,26,61,517,3.4917712211608887
validation,10,26,62,59,3.2469189167022705
validation,10,26,63,240,2.7308170795440674
validation,12,15,0,121,2.6296610832214355
validation,12,15,1,414,2.257923126220703
validation,12,15,2,134,2.5915329456329346
validation,12,15,3,21,2.3827805519104004
validation,12,15,4,498,2.3025312423706055
validation,12,15,5,323,3.0849740505218506
validation,12,15,6,63,2.133436441421509
validation,12,15,7,108,2.3372409343719482
validation,12,15,8,237,2.4855246543884277
validation,12,15,9,412,2.594548225402832
validation,12,15,10,42,2.3543241024017334
validation,12,15,11,305,2.6560556888580322
validation,12,15,12,496,2.8514244556427
validation,12,15,13,208,2.558889389038086
validation,12,15,14,329,2.3751533031463623
validation,12,15,15,104,2.5330312252044678
validation,12,15,16,383,2.685594320297241
validation,12,15,17,396,2.5742783546447754
validation,12,15,18,375,3.0528676509857178
validation,12,15,19,222,2.3331339359283447
validation,12,15,20,224,3.037128448486328
validation,12,15,21,159,2.8544657230377197
validation,12,15,22,523,2.792534351348877
validation,12,15,23,229,3.0389742851257324
validation,12,15,24,440,3.0456066131591797
validation,12,15,25,378,2.6111035346984863
validation,12,15,26,35,3.154938220977783
validation,12,15,27,157,2.7501769065856934
validation,12,15,28,484,2.636835813522339
validation,12,15,29,315,2.9049413204193115
validation,12,15,30,361,2.8285653591156006
validation,12,15,31,499,3.0917773246765137
validation,12,15,32,418,2.729785919189453
validation,12,15,33,336,2.80828595161438
validation,12,15,34,386,2.7597084045410156
validation,12,15,35,430,2.715189218521118
validation,12,15,36,359,2.3203837871551514
validation,12,15,37,172,2.9300620555877686
validation,12,15,38,495,3.0450727939605713
validation,12,15,39,287,2.776620388031006
validation,12,15,40,31,2.418347120285034
validation,12,15,41,343,2.734111785888672
validation,12,15,42,508,2.826094388961792
validation,12,15,43,15,2.486997365951538
validation,12,15,44,228,2.797231912612915
validation,12,15,45,2,2.3934743404388428
validation,12,15,46,241,2.5839343070983887
validation,12,15,47,318,2.8297877311706543
validation,12,15,48,255,2.5512709617614746
validation,12,15,49,184,2.6907858848571777
validation,12,15,50,46,2.695171594619751
validation,12,15,51,51,2.840205192565918
validation,12,15,52,407,2.555030107498169
validation,12,15,53,268,2.115816116333008
validation,12,15,54,479,2.870640993118286
validation,12,15,55,385,2.560969114303589
validation,12,15,56,213,2.1252334117889404
validation,12,15,57,20,2.5954220294952393
validation,12,15,58,175,3.1514341831207275
validation,12,15,59,326,2.7843425273895264
validation,12,15,60,141,2.7357048988342285
validation,12,15,61,517,3.272367238998413
validation,12,15,62,59,2.8989315032958984
validation,12,15,63,240,2.515411376953125
validation,12,17,0,121,2.687062978744507
validation,12,17,1,414,2.338804006576538
validation,12,17,2,134,2.6534006595611572
validation,12,17,3,21,2.359553575515747
validation,12,17,4,498,2.3695991039276123
validation,12,17,5,323,3.1309993267059326
validation,12,17,6,63,2.1419765949249268
validation,12,17,7,108,2.361647367477417
validation,12,17,8,237,2.5763721466064453
validation,12,17,9,412,2.6172797679901123
validation,12,17,10,42,2.4244420528411865
validation,12,17,11,305,2.735691547393799
validation,12,17,12,496,2.803664207458496
validation,12,17,13,208,2.5479073524475098
validation,12,17,14,329,2.3787572383880615
validation,12,17,15,104,2.5635769367218018
validation,12,17,16,383,2.676091194152832
validation,12,17,17,396,2.628354072570801
validation,12,17,18,375,3.03147554397583
validation,12,17,19,222,2.389307737350464
validation,12,17,20,224,3.062401056289673
validation,12,17,21,159,2.937533378601074
validation,12,17,22,523,2.791364908218384
validation,12,17,23,229,3.0516653060913086
validation,12,17,24,440,3.0179977416992188
validation,12,17,25,378,2.656937599182129
validation,12,17,26,35,3.156221389770508
validation,12,17,27,157,2.7441110610961914
validation,12,17,28,484,2.6496376991271973
validation,12,17,29,315,2.959369421005249
validation,12,17,30,361,2.8498783111572266
validation,12,17,31,499,3.0852952003479004
validation,12,17,32,418,2.777710199356079
validation,12,17,33,336,2.796750545501709
validation,12,17,34,386,2.7235183715820312
validation,12,17,35,430,2.694547176361084
validation,12,17,36,359,2.346548080444336
validation,12,17,37,172,2.931319236755371
validation,12,17,38,495,3.045943021774292
validation,12,17,39,287,2.805131673812866
validation,12,17,40,31,2.48343563079834
validation,12,17,41,343,2.711036205291748
validation,12,17,42,508,2.8918356895446777
validation,12,17,43,15,2.5180459022521973
validation,12,17,44,228,2.860227346420288
validation,12,17,45,2,2.4297266006469727
validation,12,17,46,241,2.588714122772217
validation,12,17,47,318,2.905813217163086
validation,12,17,48,255,2.560410737991333
validation,12,17,49,184,2.7035486698150635
validation,12,17,50,46,2.7300636768341064
validation,12,17,51,51,2.8890719413757324
validation,12,17,52,407,2.601515293121338
validation,12,17,53,268,2.1644725799560547
validation,12,17,54,479,2.8769023418426514
validation,12,17,55,385,2.5918803215026855
validation,12,17,56,213,2.158764600753784
validation,12,17,57,20,2.648092031478882
validation,12,17,58,175,3.1634414196014404
validation,12,17,59,326,2.794538736343384
validation,12,17,60,141,2.7272071838378906
validation,12,17,61,517,3.2822577953338623
validation,12,17,62,59,2.925025463104248
validation,12,17,63,240,2.5387091636657715
validation,12,19,0,121,2.731766700744629
validation,12,19,1,414,2.386530876159668
validation,12,19,2,134,2.652132034301758
validation,12,19,3,21,2.4264538288116455
validation,12,19,4,498,2.441225051879883
validation,12,19,5,323,3.2114639282226562
validation,12,19,6,63,2.201270818710327
validation,12,19,7,108,2.4430079460144043
validation,12,19,8,237,2.5891456604003906
validation,12,19,9,412,2.660706043243408
validation,12,19,10,42,2.5023033618927
validation,12,19,11,305,2.789860725402832
validation,12,19,12,496,2.878331184387207
validation,12,19,13,208,2.636781692504883
validation,12,19,14,329,2.4740991592407227
validation,12,19,15,104,2.576810598373413
validation,12,19,16,383,2.7479164600372314
validation,12,19,17,396,2.684840679168701
validation,12,19,18,375,3.134047746658325
validation,12,19,19,222,2.4915547370910645
validation,12,19,20,224,3.073908567428589
validation,12,19,21,159,2.9351437091827393
validation,12,19,22,523,2.8328640460968018
validation,12,19,23,229,3.1517395973205566
validation,12,19,24,440,3.1162753105163574
validation,12,19,25,378,2.7022645473480225
validation,12,19,26,35,3.24739933013916
validation,12,19,27,157,2.879211902618408
validation,12,19,28,484,2.6876721382141113
validation,12,19,29,315,3.014816999435425
validation,12,19,30,361,2.944207191467285
validation,12,19,31,499,3.1308062076568604
validation,12,19,32,418,2.8359177112579346
validation,12,19,33,336,2.863738536834717
validation,12,19,34,386,2.7785651683807373
validation,12,19,35,430,2.7798869609832764
validation,12,19,36,359,2.390061378479004
validation,12,19,37,172,3.005661964416504
validation,12,19,38,495,3.1561360359191895
validation,12,19,39,287,2.8614251613616943
validation,12,19,40,31,2.533092498779297
validation,12,19,41,343,2.8082334995269775
validation,12,19,42,508,2.895646810531616
validation,12,19,43,15,2.5685689449310303
validation,12,19,44,228,2.864389181137085
validation,12,19,45,2,2.51288104057312
validation,12,19,46,241,2.72390079498291
validation,12,19,47,318,2.926368474960327
validation,12,19,48,255,2.636225938796997
validation,12,19,49,184,2.7656004428863525
validation,12,19,50,46,2.814361810684204
validation,12,19,51,51,2.9818859100341797
validation,12,19,52,407,2.753443479537964
validation,12,19,53,268,2.3067550659179688
validation,12,19,54,479,2.956204652786255
validation,12,19,55,385,2.67814040184021
validation,12,19,56,213,2.233179807662964
validation,12,19,57,20,2.653089761734009
validation,12,19,58,175,3.2748684883117676
validation,12,19,59,326,2.8385250568389893
validation,12,19,60,141,2.7914950847625732
validation,12,19,61,517,3.3284552097320557
validation,12,19,62,59,3.019591808319092
validation,12,19,63,240,2.592684507369995
validation,12,21,0,121,2.7476437091827393
validation,12,21,1,414,2.459519386291504
validation,12,21,2,134,2.6769325733184814
validation,12,21,3,21,2.5064313411712646
validation,12,21,4,498,2.4856231212615967
validation,12,21,5,323,3.2405872344970703
validation,12,21,6,63,2.288513422012329
validation,12,21,7,108,2.5124387741088867
validation,12,21,8,237,2.60792875289917
validation,12,21,9,412,2.708526611328125
validation,12,21,10,42,2.5117275714874268
validation,12,21,11,305,2.7632179260253906
validation,12,21,12,496,2.88962984085083
validation,12,21,13,208,2.7422385215759277
validation,12,21,14,329,2.482795238494873
validation,12,21,15,104,2.6537914276123047
validation,12,21,16,383,2.8159995079040527
validation,12,21,17,396,2.7071573734283447
validation,12,21,18,375,3.0576655864715576
validation,12,21,19,222,2.511831283569336
validation,12,21,20,224,3.0894758701324463
validation,12,21,21,159,3.023198127746582
validation,12,21,22,523,2.8831496238708496
validation,12,21,23,229,3.1219112873077393
validation,12,21,24,440,3.1505866050720215
validation,12,21,25,378,2.69490385055542
validation,12,21,26,35,3.228661298751831
validation,12,21,27,157,2.885288953781128
validation,12,21,28,484,2.7199645042419434
validation,12,21,29,315,3.0752370357513428
validation,12,21,30,361,2.9249637126922607
validation,12,21,31,499,3.232778310775757
validation,12,21,32,418,2.8449528217315674
validation,12,21,33,336,2.9331939220428467
validation,12,21,34,386,2.9135422706604004
validation,12,21,35,430,2.7731118202209473
validation,12,21,36,359,2.4168784618377686
validation,12,21,37,172,3.0385403633117676
validation,12,21,38,495,3.1292057037353516
validation,12,21,39,287,2.8039495944976807
validation,12,21,40,31,2.5342562198638916
validation,12,21,41,343,2.877110004425049
validation,12,21,42,508,2.944387912750244
validation,12,21,43,15,2.59462571144104
validation,12,21,44,228,2.9222474098205566
validation,12,21,45,2,2.5352282524108887
validation,12,21,46,241,2.881725311279297
validation,12,21,47,318,3.05138897895813
validation,12,21,48,255,2.749516725540161
validation,12,21,49,184,2.7996139526367188
validation,12,21,50,46,2.88455867767334
validation,12,21,51,51,2.9345250129699707
validation,12,21,52,407,2.6657159328460693
validation,12,21,53,268,2.1948466300964355
validation,12,21,54,479,3.004397392272949
validation,12,21,55,385,2.699152708053589
validation,12,21,56,213,2.1485373973846436
validation,12,21,57,20,2.7812976837158203
validation,12,21,58,175,3.2413322925567627
validation,12,21,59,326,2.8797459602355957
validation,12,21,60,141,2.8298137187957764
validation,12,21,61,517,3.394566535949707
validation,12,21,62,59,3.102886199951172
validation,12,21,63,240,2.6509575843811035
validation,12,24,0,121,2.758481740951538
validation,12,24,1,414,2.4565510749816895
validation,12,24,2,134,2.6711788177490234
validation,12,24,3,21,2.4672884941101074
validation,12,24,4,498,2.407846689224243
validation,12,24,5,323,3.2620584964752197
validation,12,24,6,63,2.219972848892212
validation,12,24,7,108,2.5003485679626465
validation,12,24,8,237,2.5825746059417725
validation,12,24,9,412,2.742448329925537
validation,12,24,10,42,2.4968223571777344
validation,12,24,11,305,2.8466265201568604
validation,12,24,12,496,2.9871203899383545
validation,12,24,13,208,2.777348518371582
validation,12,24,14,329,2.4436123371124268
validation,12,24,15,104,2.6534945964813232
validation,12,24,16,383,2.8406167030334473
validation,12,24,17,396,2.714298963546753
validation,12,24,18,375,3.101078510284424
validation,12,24,19,222,2.507554531097412
validation,12,24,20,224,3.1707983016967773
validation,12,24,21,159,3.002608060836792
validation,12,24,22,523,2.908832311630249
validation,12,24,23,229,3.1825947761535645
validation,12,24,24,440,3.182734727859497
validation,12,24,25,378,2.7470004558563232
validation,12,24,26,35,3.1984827518463135
validation,12,24,27,157,3.0012259483337402
validation,12,24,28,484,2.6593682765960693
validation,12,24,29,315,3.0010993480682373
validation,12,24,30,361,2.9116263389587402
validation,12,24,31,499,3.224137783050537
validation,12,24,32,418,2.906527042388916
validation,12,24,33,336,2.9663162231445312
validation,12,24,34,386,2.8605856895446777
validation,12,24,35,430,2.8677756786346436
validation,12,24,36,359,2.433140754699707
validation,12,24,37,172,3.1500189304351807
validation,12,24,38,495,3.151897430419922
validation,12,24,39,287,2.877723217010498
validation,12,24,40,31,2.4861841201782227
validation,12,24,41,343,2.9024465084075928
validation,12,24,42,508,2.9286186695098877
validation,12,24,43,15,2.6584410667419434
validation,12,24,44,228,2.9495339393615723
validation,12,24,45,2,2.548168659210205
validation,12,24,46,241,2.8520312309265137
validation,12,24,47,318,2.9859492778778076
validation,12,24,48,255,2.6859982013702393
validation,12,24,49,184,2.8138909339904785
validation,12,24,50,46,2.8302574157714844
validation,12,24,51,51,2.9839892387390137
validation,12,24,52,407,2.7832834720611572
validation,12,24,53,268,2.1915197372436523
validation,12,24,54,479,2.9659969806671143
validation,12,24,55,385,2.694908618927002
validation,12,24,56,213,2.191797971725464
validation,12,24,57,20,2.774001121520996
validation,12,24,58,175,3.2272629737854004
validation,12,24,59,326,2.8932344913482666
validation,12,24,60,141,2.8891472816467285
validation,12,24,61,517,3.3947031497955322
validation,12,24,62,59,3.0445449352264404
validation,12,24,63,240,2.6047143936157227
validation,12,26,0,121,2.889918327331543
validation,12,26,1,414,2.5898985862731934
validation,12,26,2,134,2.843017578125
validation,12,26,3,21,2.683126449584961
validation,12,26,4,498,2.640775442123413
validation,12,26,5,323,3.4553627967834473
validation,12,26,6,63,2.445755958557129
validation,12,26,7,108,2.5500197410583496
validation,12,26,8,237,2.7837917804718018
validation,12,26,9,412,2.9647462368011475
validation,12,26,10,42,2.7060532569885254
validation,12,26,11,305,3.064857244491577
validation,12,26,12,496,3.1336448192596436
validation,12,26,13,208,2.7936620712280273
validation,12,26,14,329,2.689206123352051
validation,12,26,15,104,2.898824453353882
validation,12,26,16,383,2.882202625274658
validation,12,26,17,396,2.9763729572296143
validation,12,26,18,375,3.2424542903900146
validation,12,26,19,222,2.631316900253296
validation,12,26,20,224,3.2891790866851807
validation,12,26,21,159,3.2073378562927246
validation,12,26,22,523,3.1005046367645264
validation,12,26,23,229,3.3514506816864014
validation,12,26,24,440,3.2494759559631348
validation,12,26,25,378,2.9082977771759033
validation,12,26,26,35,3.341794490814209
validation,12,26,27,157,3.149732828140259
validation,12,26,28,484,2.767507791519165
validation,12,26,29,315,3.2845919132232666
validation,12,26,30,361,3.11423397064209
validation,12,26,31,499,3.365841865539551
validation,12,26,32,418,3.0000176429748535
validation,12,26,33,336,3.0760793685913086
validation,12,26,34,386,3.058444023132324
validation,12,26,35,430,2.944324493408203
validation,12,26,36,359,2.609175205230713
validation,12,26,37,172,3.2266063690185547
validation,12,26,38,495,3.2694945335388184
validation,12,26,39,287,3.001124143600464
validation,12,26,40,31,2.7251760959625244
validation,12,26,41,343,2.9930050373077393
validation,12,26,42,508,3.123154878616333
validation,12,26,43,15,2.8118066787719727
validation,12,26,44,228,3.1116931438446045
validation,12,26,45,2,2.751145124435425
validation,12,26,46,241,2.931584119796753
validation,12,26,47,318,3.2506656646728516
validation,12,26,48,255,2.8260891437530518
validation,12,26,49,184,2.9826488494873047
validation,12,26,50,46,3.003810167312622
validation,12,26,51,51,3.0455825328826904
validation,12,26,52,407,2.7909464836120605
validation,12,26,53,268,2.373345136642456
validation,12,26,54,479,3.1605498790740967
validation,12,26,55,385,2.8807878494262695
validation,12,26,56,213,2.373220443725586
validation,12,26,57,20,2.8746607303619385
validation,12,26,58,175,3.3799984455108643
validation,12,26,59,326,3.078003168106079
validation,12,26,60,141,3.0245606899261475
validation,12,26,61,517,3.453791618347168
validation,12,26,62,59,3.231609344482422
validation,12,26,63,240,2.663283348083496
validation,15,17,0,121,2.6997430324554443
validation,15,17,1,414,2.3250725269317627
validation,15,17,2,134,2.625352144241333
validation,15,17,3,21,2.402324676513672
validation,15,17,4,498,2.3874082565307617
validation,15,17,5,323,3.152512311935425
validation,15,17,6,63,2.162616729736328
validation,15,17,7,108,2.4187211990356445
validation,15,17,8,237,2.512040376663208
validation,15,17,9,412,2.619938611984253
validation,15,17,10,42,2.436457395553589
validation,15,17,11,305,2.7007696628570557
validation,15,17,12,496,2.8295681476593018
validation,15,17,13,208,2.559908151626587
validation,15,17,14,329,2.400423526763916
validation,15,17,15,104,2.568650722503662
validation,15,17,16,383,2.644477605819702
validation,15,17,17,396,2.626530408859253
validation,15,17,18,375,3.049403429031372
validation,15,17,19,222,2.398745059967041
validation,15,17,20,224,3.048952341079712
validation,15,17,21,159,2.906324863433838
validation,15,17,22,523,2.8496415615081787
validation,15,17,23,229,3.061275005340576
validation,15,17,24,440,3.008108615875244
validation,15,17,25,378,2.6337575912475586
validation,15,17,26,35,3.1593410968780518
validation,15,17,27,157,2.7241878509521484
validation,15,17,28,484,2.6681718826293945
validation,15,17,29,315,2.9645848274230957
validation,15,17,30,361,2.8658111095428467
validation,15,17,31,499,3.125406503677368
validation,15,17,32,418,2.7647712230682373
validation,15,17,33,336,2.8000426292419434
validation,15,17,34,386,2.716276168823242
validation,15,17,35,430,2.7087831497192383
validation,15,17,36,359,2.3655941486358643
validation,15,17,37,172,2.980940341949463
validation,15,17,38,495,3.082498073577881
validation,15,17,39,287,2.7862329483032227
validation,15,17,40,31,2.496420383453369
validation,15,17,41,343,2.738267660140991
validation,15,17,42,508,2.937631130218506
validation,15,17,43,15,2.502852201461792
validation,15,17,44,228,2.8742263317108154
validation,15,17,45,2,2.4356448650360107
validation,15,17,46,241,2.5842723846435547
validation,15,17,47,318,2.926954746246338
validation,15,17,48,255,2.5808262825012207
validation,15,17,49,184,2.6771912574768066
validation,15,17,50,46,2.71328067779541
validation,15,17,51,51,2.916360378265381
validation,15,17,52,407,2.6198017597198486
validation,15,17,53,268,2.0897738933563232
validation,15,17,54,479,2.875899076461792
validation,15,17,55,385,2.5892374515533447
validation,15,17,56,213,2.1916427612304688
validation,15,17,57,20,2.627105951309204
validation,15,17,58,175,3.1507961750030518
validation,15,17,59,326,2.830894708633423
validation,15,17,60,141,2.7293100357055664
validation,15,17,61,517,3.2901227474212646
validation,15,17,62,59,2.9374938011169434
validation,15,17,63,240,2.5295019149780273
validation,15,19,0,121,2.776639699935913
validation,15,19,1,414,2.388455867767334
validation,15,19,2,134,2.6837656497955322
validation,15,19,3,21,2.428035259246826
validation,15,19,4,498,2.4443469047546387
validation,15,19,5,323,3.2960574626922607
validation,15,19,6,63,2.2392425537109375
validation,15,19,7,108,2.500047206878662
validation,15,19,8,237,2.59320330619812
validation,15,19,9,412,2.6490724086761475
validation,15,19,10,42,2.5329880714416504
validation,15,19,11,305,2.756603956222534
validation,15,19,12,496,2.9112613201141357
validation,15,19,13,208,2.6202733516693115
validation,15,19,14,329,2.440093755722046
validation,15,19,15,104,2.6032533645629883
validation,15,19,16,383,2.708111047744751
validation,15,19,17,396,2.668828248977661
validation,15,19,18,375,3.143824338912964
validation,15,19,19,222,2.4384279251098633
validation,15,19,20,224,3.0760016441345215
validation,15,19,21,159,2.89479923248291
validation,15,19,22,523,2.9138753414154053
validation,15,19,23,229,3.174663782119751
validation,15,19,24,440,3.123516321182251
validation,15,19,25,378,2.6812853813171387
validation,15,19,26,35,3.244622230529785
validation,15,19,27,157,2.867112398147583
validation,15,19,28,484,2.722987651824951
validation,15,19,29,315,3.03663969039917
validation,15,19,30,361,2.9032504558563232
validation,15,19,31,499,3.1543476581573486
validation,15,19,32,418,2.795750379562378
validation,15,19,33,336,2.8379485607147217
validation,15,19,34,386,2.808023452758789
validation,15,19,35,430,2.78525447845459
validation,15,19,36,359,2.404841423034668
validation,15,19,37,172,3.030120849609375
validation,15,19,38,495,3.158790349960327
validation,15,19,39,287,2.8942394256591797
validation,15,19,40,31,2.564878463745117
validation,15,19,41,343,2.8317432403564453
validation,15,19,42,508,2.9585072994232178
validation,15,19,43,15,2.5677173137664795
validation,15,19,44,228,2.8925766944885254
validation,15,19,45,2,2.497584342956543
validation,15,19,46,241,2.750204086303711
validation,15,19,47,318,2.9143645763397217
validation,15,19,48,255,2.638329029083252
validation,15,19,49,184,2.7620956897735596
validation,15,19,50,46,2.811154365539551
validation,15,19,51,51,2.9844322204589844
validation,15,19,52,407,2.7447917461395264
validation,15,19,53,268,2.2146072387695312
validation,15,19,54,479,2.9735662937164307
validation,15,19,55,385,2.696514368057251
validation,15,19,56,213,2.230377435684204
validation,15,19,57,20,2.665562391281128
validation,15,19,58,175,3.2548718452453613
validation,15,19,59,326,2.898402690887451
validation,15,19,60,141,2.8145625591278076
validation,15,19,61,517,3.3860044479370117
validation,15,19,62,59,3.0521481037139893
validation,15,19,63,240,2.6133460998535156
validation,15,21,0,121,2.825712203979492
validation,15,21,1,414,2.4529783725738525
validation,15,21,2,134,2.6895737648010254
validation,15,21,3,21,2.5474934577941895
validation,15,21,4,498,2.4832427501678467
validation,15,21,5,323,3.2364466190338135
validation,15,21,6,63,2.308959484100342
validation,15,21,7,108,2.553812026977539
validation,15,21,8,237,2.61852765083313
validation,15,21,9,412,2.710982084274292
validation,15,21,10,42,2.5429649353027344
validation,15,21,11,305,2.731431722640991
validation,15,21,12,496,2.9541513919830322
validation,15,21,13,208,2.7456588745117188
validation,15,21,14,329,2.5054192543029785
validation,15,21,15,104,2.6566169261932373
validation,15,21,16,383,2.788438081741333
validation,15,21,17,396,2.6795451641082764
validation,15,21,18,375,3.0787737369537354
validation,15,21,19,222,2.498400926589966
validation,15,21,20,224,3.099116563796997
validation,15,21,21,159,2.9984610080718994
validation,15,21,22,523,2.939246654510498
validation,15,21,23,229,3.171757221221924
validation,15,21,24,440,3.111219644546509
validation,15,21,25,378,2.7074151039123535
validation,15,21,26,35,3.226736545562744
validation,15,21,27,157,2.8894104957580566
validation,15,21,28,484,2.7339260578155518
validation,15,21,29,315,3.1030657291412354
validation,15,21,30,361,2.958582639694214
validation,15,21,31,499,3.266653537750244
validation,15,21,32,418,2.7856602668762207
validation,15,21,33,336,2.8923444747924805
validation,15,21,34,386,2.8969457149505615
validation,15,21,35,430,2.8136379718780518
validation,15,21,36,359,2.4189765453338623
validation,15,21,37,172,3.036713123321533
validation,15,21,38,495,3.136162042617798
validation,15,21,39,287,2.8464746475219727
validation,15,21,40,31,2.5738086700439453
validation,15,21,41,343,2.900782346725464
validation,15,21,42,508,3.025120258331299
validation,15,21,43,15,2.594348669052124
validation,15,21,44,228,2.985740900039673
validation,15,21,45,2,2.5416955947875977
validation,15,21,46,241,2.948019504547119
validation,15,21,47,318,3.087636947631836
validation,15,21,48,255,2.747945547103882
validation,15,21,49,184,2.771954298019409
validation,15,21,50,46,2.8216373920440674
validation,15,21,51,51,2.9391937255859375
validation,15,21,52,407,2.7039730548858643
validation,15,21,53,268,2.1620535850524902
validation,15,21,54,479,3.0404093265533447
validation,15,21,55,385,2.7198479175567627
validation,15,21,56,213,2.166616439819336
validation,15,21,57,20,2.7768068313598633
validation,15,21,58,175,3.2612786293029785
validation,15,21,59,326,2.9284725189208984
validation,15,21,60,141,2.835681915283203
validation,15,21,61,517,3.3904812335968018
validation,15,21,62,59,3.1114227771759033
validation,15,21,63,240,2.681396722793579
validation,15,24,0,121,2.8224730491638184
validation,15,24,1,414,2.4057822227478027
validation,15,24,2,134,2.650351047515869
validation,15,24,3,21,2.4626057147979736
validation,15,24,4,498,2.4445438385009766
validation,15,24,5,323,3.245851993560791
validation,15,24,6,63,2.1946933269500732
validation,15,24,7,108,2.453721046447754
validation,15,24,8,237,2.6138081550598145
validation,15,24,9,412,2.71002197265625
validation,15,24,10,42,2.508901834487915
validation,15,24,11,305,2.8048925399780273
validation,15,24,12,496,3.0161349773406982
validation,15,24,13,208,2.7735042572021484
validation,15,24,14,329,2.4392566680908203
validation,15,24,15,104,2.64133882522583
validation,15,24,16,383,2.8110413551330566
validation,15,24,17,396,2.6562705039978027
validation,15,24,18,375,3.0768115520477295
validation,15,24,19,222,2.4654719829559326
validation,15,24,20,224,3.1257824897766113
validation,15,24,21,159,2.970468044281006
validation,15,24,22,523,2.9151034355163574
validation,15,24,23,229,3.175305128097534
validation,15,24,24,440,3.098134756088257
validation,15,24,25,378,2.6912126541137695
validation,15,24,26,35,3.178805112838745
validation,15,24,27,157,2.9644107818603516
validation,15,24,28,484,2.645198106765747
validation,15,24,29,315,2.985743284225464
validation,15,24,30,361,2.9271328449249268
validation,15,24,31,499,3.24884033203125
validation,15,24,32,418,2.826491594314575
validation,15,24,33,336,2.9356532096862793
validation,15,24,34,386,2.8503026962280273
validation,15,24,35,430,2.8156189918518066
validation,15,24,36,359,2.414750099182129
validation,15,24,37,172,3.1259267330169678
validation,15,24,38,495,3.14095139503479
validation,15,24,39,287,2.847754716873169
validation,15,24,40,31,2.485224723815918
validation,15,24,41,343,2.894627332687378
validation,15,24,42,508,2.957581043243408
validation,15,24,43,15,2.615816354751587
validation,15,24,44,228,2.972815990447998
validation,15,24,45,2,2.5088741779327393
validation,15,24,46,241,2.8073933124542236
validation,15,24,47,318,2.9395864009857178
validation,15,24,48,255,2.6930248737335205
validation,15,24,49,184,2.752487897872925
validation,15,24,50,46,2.784731388092041
validation,15,24,51,51,2.9517428874969482
validation,15,24,52,407,2.7700600624084473
validation,15,24,53,268,2.096230983734131
validation,15,24,54,479,3.017143964767456
validation,15,24,55,385,2.7256064414978027
validation,15,24,56,213,2.1987407207489014
